,Age,Previously_Insured,Vehicle_Damage,Policy_Sales_Channel,Age30,Age3059,Age1,Age4,AgeResponse,myvariable2,myvariable5,myvariable6,myvariable7,myvariable8,Vehicle_Age_1-2 Year,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years,Region_Code_high mid,Region_Code_low,Region_Code_low mid,Region_Code_mid,Region_Code_unknown,Region_Code_very low,pred,prob,real,result,TP,TN,FP,FN
17900,3.6375861597263857,1,0,0.02736646630503836,1,True,False,True,0.2369109947643979,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0071164626141882025,0,True,0,1,0,0
56458,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7616943558196533,0,False,0,0,1,0
379482,3.970291913552122,0,1,0.2049303496730699,1,True,False,False,0.166189111747851,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7142658676059728,0,False,0,0,1,0
106133,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002310603588179342,0,True,0,1,0,0
156037,4.31748811353631,0,1,0.11884411884411884,1,False,False,False,0.07103825136612021,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5210823129355936,0,False,0,0,1,0
224174,3.912023005428146,0,1,0.2049303496730699,1,True,False,True,0.19757575757575757,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7534807137129432,1,True,1,0,0,0
337049,3.6635616461296463,1,0,0.11884411884411884,1,True,False,True,0.209919261822376,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.007894340070716268,0,True,0,1,0,0
358832,3.8066624897703196,0,1,0.2049303496730699,1,True,False,True,0.21357285429141717,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7831684651393062,1,True,1,0,0,0
318047,3.4657359027997265,0,1,0.2049303496730699,1,True,False,True,0.1984848484848485,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.8287286597599968,0,False,0,0,1,0
291609,4.04305126783455,1,0,0.2049303496730699,1,True,False,False,0.13980582524271845,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.008697751558008542,0,True,0,1,0,0
337681,3.5263605246161616,0,1,0.2049303496730699,1,True,False,True,0.22063037249283668,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7703678878573291,0,False,0,0,1,0
125693,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0024903461797134018,0,True,0,1,0,0
254322,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7730281101984242,0,False,0,0,1,0
30721,3.6888794541139363,0,1,0.2049303496730699,1,True,False,True,0.2245762711864407,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7705830186186097,1,True,1,0,0,0
306519,3.784189633918261,0,1,0.2049303496730699,1,True,False,True,0.22980251346499103,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7818616312514112,0,False,0,0,1,0
172342,3.784189633918261,1,1,0.2049303496730699,1,True,False,True,0.22980251346499103,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.05383966028709049,0,True,0,1,0,0
166854,4.1588830833596715,1,0,0.2049303496730699,1,False,False,False,0.10650887573964497,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.009815632211581106,0,True,0,1,0,0
196685,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0013239674690185038,0,True,0,1,0,0
327405,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
204674,4.1588830833596715,1,1,0.11884411884411884,1,False,False,False,0.10650887573964497,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.01669123557841574,0,True,0,1,0,0
73530,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0018256853619458197,0,True,0,1,0,0
66434,3.828641396489095,0,1,0.11884411884411884,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7789741526005818,1,True,1,0,0,0
75997,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
105497,3.367295829986474,0,0,0.2049303496730699,0,False,False,False,0.11088295687885011,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.3595169035939363,0,True,0,1,0,0
112151,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7616943558196533,0,False,0,0,1,0
61648,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
220182,3.6888794541139363,1,1,0.2049303496730699,1,True,False,True,0.2245762711864407,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.08476200656380062,0,True,0,1,0,0
181293,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0032560384033388672,0,True,0,1,0,0
266074,3.8918202981106265,0,1,0.2049303496730699,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.760106194601772,0,False,0,0,1,0
292449,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0023360751863131376,0,True,0,1,0,0
40803,4.356708826689592,0,1,0.2049303496730699,1,False,False,False,0.07006369426751592,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5703876792008723,0,False,0,0,1,0
168656,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7885002659044524,1,True,1,0,0,0
289793,3.5553480614894135,0,1,0.2049303496730699,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7682489970472041,0,False,0,0,1,0
14304,4.04305126783455,1,1,0.2049303496730699,1,True,False,False,0.13980582524271845,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.03342720738053673,0,True,0,1,0,0
199328,3.044522437723423,1,0,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0011690538175605605,0,True,0,1,0,0
342740,4.07753744390572,0,1,0.2049303496730699,1,False,False,False,0.1565040650406504,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.7114053210977553,0,False,0,0,1,0
353651,4.276666119016055,1,1,0.2049303496730699,1,False,False,False,0.08914728682170543,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.019476302821615533,0,True,0,1,0,0
262420,4.30406509320417,1,0,0.2049303496730699,1,False,False,False,0.08139534883720931,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.009661574060830106,0,True,0,1,0,0
354833,4.276666119016055,1,0,0.11884411884411884,1,False,False,False,0.08914728682170543,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0016266018194846825,0,True,0,1,0,0
121708,3.784189633918261,1,0,0.2049303496730699,1,True,False,True,0.22980251346499103,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.014071092928886959,0,True,0,1,0,0
230354,3.8501476017100584,1,1,0.11884411884411884,1,True,False,True,0.19796954314720813,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.05216837180328908,0,True,0,1,0,0
153223,3.4339872044851463,0,0,0.11884411884411884,1,True,False,False,0.15244755244755245,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.28761724071742356,0,True,0,1,0,0
292810,3.5553480614894135,1,0,0.2049303496730699,1,True,False,True,0.21850079744816586,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.018008610884105845,0,True,0,1,0,0
251938,3.58351893845611,1,0,0.02736646630503836,1,True,False,True,0.21706586826347304,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.008366681217590372,0,True,0,1,0,0
354036,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
168685,4.127134385045092,1,0,0.02736646630503836,1,False,False,False,0.12776412776412777,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.004778298470582631,0,True,0,1,0,0
147984,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002033030669533628,0,True,0,1,0,0
271330,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
241345,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.3797512434839731,0,True,0,1,0,0
204598,3.784189633918261,0,1,0.2049303496730699,1,True,False,True,0.22980251346499103,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.7711539144833224,1,True,1,0,0,0
77604,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.002505848552094135,0,True,0,1,0,0
121700,2.995732273553991,1,0,0.02736646630503836,0,False,True,False,0.029036004645760744,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.002402733525582492,0,True,0,1,0,0
359257,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004241631541189457,0,True,0,1,0,0
379558,3.784189633918261,0,0,0.2049303496730699,1,True,False,True,0.22980251346499103,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.21927541159830163,0,True,0,1,0,0
237068,3.8501476017100584,1,0,0.2049303496730699,1,True,False,True,0.19796954314720813,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.008499106646918142,0,True,0,1,0,0
333483,3.713572066704308,0,0,0.2049303496730699,1,True,False,True,0.22111553784860558,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.2809843739440961,0,True,0,1,0,0
124551,3.784189633918261,1,0,0.2049303496730699,1,True,False,True,0.22980251346499103,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.014071092928886959,0,True,0,1,0,0
79693,3.5553480614894135,0,1,0.2049303496730699,1,True,False,True,0.21850079744816586,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7728670894427297,1,True,1,0,0,0
250854,4.143134726391533,0,1,0.11884411884411884,1,False,False,False,0.09832134292565947,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5572316446097311,0,False,0,0,1,0
10241,3.1354942159291497,0,1,0.11884411884411884,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.514150003436329,1,True,1,0,0,0
206603,3.970291913552122,0,0,0.2049303496730699,1,True,False,False,0.166189111747851,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.29734876079500183,0,True,0,1,0,0
227042,3.9512437185814275,0,0,0.2049303496730699,1,True,False,True,0.18057285180572852,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.17519185285496075,0,True,0,1,0,0
371939,3.044522437723423,0,1,0.02736646630503836,0,False,True,False,0.03551660516605166,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3641150926695415,0,True,0,1,0,0
131590,3.2188758248682006,0,1,0.02736646630503836,0,False,True,False,0.03684406401190919,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4390002223866367,0,True,0,1,0,0
18512,3.784189633918261,0,1,0.2049303496730699,1,True,False,True,0.22980251346499103,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.770760923625635,0,False,0,0,1,0
363325,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0019201459173087952,0,True,0,1,0,0
199978,3.6635616461296463,0,1,0.11884411884411884,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7621122580081058,0,False,0,0,1,0
49525,3.9318256327243257,0,1,0.2049303496730699,1,True,False,True,0.1989795918367347,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7515953936032436,0,False,0,0,1,0
304659,3.091042453358316,0,1,0.2049303496730699,0,False,True,False,0.03658094893154654,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.5975725785183726,0,False,0,0,1,0
137774,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
373051,4.110873864173311,0,1,0.2049303496730699,1,False,False,False,0.11294117647058824,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6323990385284681,0,False,0,0,1,0
154140,3.4011973816621555,1,0,0.02736646630503836,0,False,False,False,0.13688212927756654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004512027647690275,0,True,0,1,0,0
116563,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
3903,3.044522437723423,1,1,0.02736646630503836,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.01729510978717928,0,True,0,1,0,0
292830,3.8918202981106265,0,1,0.2049303496730699,1,True,False,True,0.209277238403452,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.760106194601772,0,False,0,0,1,0
252199,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004241631541189457,0,True,0,1,0,0
218035,4.290459441148391,1,0,0.2049303496730699,1,False,False,False,0.08368200836820083,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0023345532845372883,0,True,0,1,0,0
363954,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
178020,3.1780538303479458,0,1,0.02736646630503836,0,False,True,False,0.036581709145427285,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.436969690782248,0,True,0,1,0,0
372765,3.091042453358316,1,1,0.2049303496730699,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.01849477056882612,0,True,0,1,0,0
133013,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.001230302834508504,0,True,0,1,0,0
117975,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
230228,3.091042453358316,0,1,0.02736646630503836,0,False,True,False,0.03658094893154654,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4125200876084256,0,True,0,1,0,0
68925,3.4011973816621555,1,0,0.02736646630503836,0,False,False,False,0.13688212927756654,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.014920328240735461,0,True,0,1,0,0
156082,3.091042453358316,0,1,0.02736646630503836,0,False,True,False,0.03658094893154654,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4125200876084256,0,True,0,1,0,0
91638,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
307574,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
113849,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002317735176055895,0,True,0,1,0,0
255673,3.6888794541139363,0,1,0.2049303496730699,1,True,False,True,0.2245762711864407,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7803889474310581,0,False,0,0,1,0
56608,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
325566,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
51377,3.4339872044851463,0,1,0.2049303496730699,1,True,False,False,0.15244755244755245,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7413930034771424,0,False,0,0,1,0
199886,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
380259,3.912023005428146,1,0,0.2049303496730699,1,True,False,True,0.19757575757575757,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.006346090382031773,0,True,0,1,0,0
183274,4.356708826689592,1,0,0.2049303496730699,1,False,False,False,0.07006369426751592,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.009819389026072312,0,True,0,1,0,0
119440,3.8501476017100584,0,1,0.11884411884411884,1,True,False,True,0.19796954314720813,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7310869369306248,0,False,0,0,1,0
32844,4.110873864173311,1,0,0.2049303496730699,1,False,False,False,0.11294117647058824,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.007540187918452592,0,True,0,1,0,0
214813,3.4011973816621555,0,1,0.11884411884411884,0,False,False,False,0.13688212927756654,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.7483666638096297,1,True,1,0,0,0
69209,3.044522437723423,1,0,0.11884411884411884,0,False,True,False,0.03551660516605166,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.010085412477191994,0,True,0,1,0,0
10105,3.6635616461296463,0,1,0.2049303496730699,1,True,False,True,0.209919261822376,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.7559356864151069,0,False,0,0,1,0
153281,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
301373,4.2626798770413155,0,1,0.2049303496730699,1,False,False,False,0.06048387096774194,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.567370662968526,0,False,0,0,1,0
21166,4.30406509320417,1,0,0.2049303496730699,1,False,False,False,0.08139534883720931,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0023345532845372883,0,True,0,1,0,0
9519,4.356708826689592,0,1,0.2049303496730699,1,False,False,False,0.07006369426751592,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.5703876792008723,0,False,0,0,1,0
18294,3.7376696182833684,0,1,0.2049303496730699,1,True,False,True,0.19020172910662825,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7705203620238162,0,False,0,0,1,0
14015,3.58351893845611,0,0,0.11884411884411884,1,True,False,True,0.21706586826347304,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.40142647414671745,0,True,0,1,0,0
174309,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004241631541189457,0,True,0,1,0,0
357607,4.143134726391533,1,0,0.2049303496730699,1,False,False,False,0.09832134292565947,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.008378637834293455,0,True,0,1,0,0
111177,3.784189633918261,0,1,0.2049303496730699,1,True,False,True,0.22980251346499103,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7818616312514112,0,False,0,0,1,0
283073,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
238545,3.1780538303479458,0,1,0.11884411884411884,0,False,True,False,0.036581709145427285,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.519936012682725,0,False,0,0,1,0
286267,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
314603,3.2188758248682006,0,1,0.02736646630503836,0,False,True,False,0.03684406401190919,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.5108956798747324,0,False,0,0,1,0
138701,3.8066624897703196,0,1,0.11884411884411884,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7633249445752699,0,False,0,0,1,0
137815,3.784189633918261,1,0,0.11884411884411884,1,True,False,True,0.22980251346499103,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.009840901583199096,0,True,0,1,0,0
174552,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.002033030669533628,0,True,0,1,0,0
186891,3.828641396489095,0,1,0.2049303496730699,1,True,False,True,0.23592233009708738,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.7850557837468579,0,False,0,0,1,0
144178,3.1354942159291497,0,1,0.02736646630503836,0,False,True,False,0.03440725680325305,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4044738214509841,0,True,0,1,0,0
188534,3.4657359027997265,1,0,0.02736646630503836,1,True,False,True,0.1984848484848485,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.005234920838667722,0,True,0,1,0,0
272276,3.8066624897703196,0,1,0.2049303496730699,1,True,False,True,0.21357285429141717,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.7664371098079588,0,False,0,0,1,0
264020,3.091042453358316,1,0,0.2049303496730699,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.006579401548937258,0,True,0,1,0,0
317493,3.4965075614664802,1,0,0.2049303496730699,1,True,False,True,0.20087976539589442,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.029276043825096312,0,True,0,1,0,0
69040,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004830648505301058,0,True,0,1,0,0
88528,3.4011973816621555,1,0,0.02736646630503836,0,False,False,False,0.13688212927756654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004512027647690275,0,True,0,1,0,0
36064,4.23410650459726,1,1,0.2049303496730699,1,False,False,False,0.08469945355191257,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.019476302821615533,0,True,0,1,0,0
239516,3.258096538021482,1,0,0.02736646630503836,0,False,True,False,0.044853364002300174,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
166853,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0028532785068788196,0,True,0,1,0,0
36404,4.110873864173311,0,1,0.2049303496730699,1,False,False,False,0.11294117647058824,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.636976029043546,0,False,0,0,1,0
69778,3.091042453358316,1,0,0.02736646630503836,0,False,True,False,0.03658094893154654,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0015394469989249801,0,True,0,1,0,0
301354,3.1354942159291497,1,0,0.02736646630503836,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002967220717325217,0,True,0,1,0,0
73976,3.4339872044851463,1,0,0.02736646630503836,1,True,False,False,0.15244755244755245,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.009973501559289534,0,True,0,1,0,0
343860,3.1354942159291497,1,1,0.11884411884411884,0,False,True,False,0.03440725680325305,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.04604161640598396,0,True,0,1,0,0
238758,4.007333185232471,0,1,0.2049303496730699,1,True,False,False,0.14912280701754385,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.7006803947890574,0,False,0,0,1,0
215600,3.6375861597263857,0,1,0.11884411884411884,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7826765989461503,0,False,0,0,1,0
263494,3.295836866004329,1,0,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004241631541189457,0,True,0,1,0,0
213040,4.204692619390966,1,1,0.11884411884411884,1,False,False,False,0.09064327485380116,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.01584808936652776,0,True,0,1,0,0
147790,3.6109179126442243,0,1,0.2049303496730699,1,True,False,True,0.20699708454810495,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.7677062908233548,0,False,0,0,1,0
339702,3.6375861597263857,0,1,0.2049303496730699,1,True,False,True,0.2369109947643979,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0.7896902710447972,1,True,1,0,0,0
141533,3.332204510175204,1,0,0.02736646630503836,0,False,False,False,0.07372881355932204,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.00526792161668175,0,True,0,1,0,0
115441,2.995732273553991,0,0,0.02736646630503836,0,False,True,False,0.029036004645760744,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.10761281446140611,0,True,0,1,0,0
69751,4.060443010546419,0,1,0.02736646630503836,1,True,False,False,0.16764132553606237,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.6187640460265257,0,False,0,0,1,0
182986,3.58351893845611,1,0,0.02736646630503836,1,True,False,True,0.21706586826347304,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.006396212150432489,0,True,0,1,0,0
45270,3.295836866004329,1,1,0.02736646630503836,0,False,True,False,0.0363232023721275,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.020026408103422662,0,True,0,1,0,0
110260,3.2188758248682006,1,0,0.02736646630503836,0,False,True,False,0.03684406401190919,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0018688184128021676,0,True,0,1,0,0
185769,3.1780538303479458,1,0,0.02736646630503836,0,False,True,False,0.036581709145427285,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.002590464246556996,0,True,0,1,0,0
273209,3.091042453358316,0,1,0.02736646630503836,0,False,True,False,0.03658094893154654,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.4125200876084256,0,True,0,1,0,0
