rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
30,89,30,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,1,Y,A,N,832,1483,1339,1291,1419,812,35,38,22,73,35,30,51,27,31,S,NORTHWEST/ROCKY MOUNTAIN AREA,N,R,40,4,2,WC,1,0,O,11,S,M,2,M,7,1,C,A,0,N,U,U,U,U,Y,Y,331,1002838
30,19,30,0,0,0,0,0,0,34,0,0,0,0,0,1,0,8,0,0,0,7,0,0,0,0,0,0,12,0,4,1,0,0,0,2,0,2,0,6,0,14,0,0,8,7,0,0,1,41,1,1,N,A,N,445,2048,2070,2003,2045,442,54,55,12,8,5,30,10,6,30,C,NORTH FLORIDA AREA,Y,N,30,1,1,WC,0,0,O,4,M,M,2,M,7,1,I,H,0,G,U,U,U,U,U,Y,1227,1002839
21,11,17,0,2,1,1,0,0,20,3,0,0,0,0,1,0,5,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,8,0,1,0,1,0,0,5,4,0,0,1,37,1,1,Y,A,N,202,383,766,732,383,202,21,11,6,4,3,20,8,4,21,S,CENTRAL/SOUTH TEXAS AREA,Y,N,30,1,1,WC,1,1,O,1,S,M,1,M,6,1,C,A,0,F,U,U,U,U,U,Y,1118,1002851
72,626,70,0,0,0,0,0,0,-42,0,3,0,0,0,26,0,179,0,39,0,149,0,0,0,0,18,0,369,0,106,47,94,7,26,141,0,426,0,38,0,49,0,3,179,149,0,4,0,43,2,2,N,A,N,8709,30621,3743,3602,30037,8515,88,733,208,640,212,72,580,185,73,T,GREAT LAKES AREA,Y,N,200,3,3,WCMB,1,0,O,5,S,M,3,M,9,2,C,A,1,N,U,Y,Y,U,U,Y,76,1002853
30,63,30,0,0,0,0,0,0,-63,0,1,0,0,0,6,0,18,0,1,0,11,0,0,0,0,1,0,55,0,0,0,0,0,0,6,0,10,0,5,0,45,0,1,18,11,0,0,0,37,4,2,N,A,N,5276,18648,4060,3843,17850,5032,110,510,144,84,18,31,79,14,31,C,SOUTH FLORIDA AREA,N,N,80,2,2,WC,1,0,O,3,S,S,4,M,3,2,C,A,0,N,U,U,U,U,U,Y,675,1002854
24,38,24,0,0,0,0,0,0,20,6,0,0,0,0,9,0,22,0,4,0,14,0,1,1,0,3,0,8,0,3,1,1,0,0,14,0,11,0,2,0,0,0,0,22,14,0,0,1,43,1,1,Y,C,N,4215,6483,1784,1738,6401,4164,42,156,102,31,21,23,102,64,35,C,NEW YORK CITY AREA,N,N,30,3,3,WC,0,0,O,5,M,B,1,M,7,1,C,O,0,N,U,U,U,U,U,N,660,1002864
71,1072,30,0,162,37,37,0,0,-337,-14,4,0,2,0,44,0,250,0,148,0,202,0,0,1,0,100,0,104,0,135,43,16,11,7,92,0,73,0,257,0,166,0,6,250,202,0,2,0,39,1,1,Y,B,N,15788,21741,1848,1778,21455,15674,48,580,424,1185,945,76,963,757,60,S,MIDWEST AREA,N,N,130,3,3,WCMB,1,1,O,11,S,U,6,M,7,1,C,A,0,S,U,U,U,U,Y,Y,58,1002865
94,657,50,5,92,28,28,0,11,274,78,5,0,3,0,54,0,287,0,69,0,226,0,0,0,0,45,0,232,0,75,20,25,1,0,189,0,202,0,104,0,105,0,8,287,226,0,2,1,39,1,1,N,B,N,8882,15006,2502,2227,14858,8773,60,402,237,566,352,68,547,316,63,S,DALLAS AREA,Y,N,30,1,1,WC,0,0,O,10,S,M,3,M,5,1,C,A,0,N,U,U,U,Y,U,Y,1178,1002867
52,171,32,0,76,19,19,0,0,-35,-11,0,0,1,0,2,0,41,0,6,0,39,0,0,0,0,0,0,48,0,30,1,0,2,13,40,0,64,0,4,0,14,0,1,41,39,0,0,1,37,2,2,Y,A,N,1951,4476,1410,1370,4439,1940,40,131,57,182,75,56,152,63,47,S,CENTRAL/SOUTH TEXAS AREA,Y,N,30,3,2,WC,1,1,O,7,S,U,3,M,7,2,H,A,0,N,Y,Y,U,U,U,Y,443,1002869
35,110,45,0,0,0,0,0,0,-50,0,5,0,2,0,12,0,39,0,46,0,22,0,0,0,0,31,0,21,0,43,2,2,1,0,43,0,38,0,18,0,25,0,7,39,22,0,0,1,43,1,1,N,A,N,3894,7931,1604,1543,7806,3837,40,200,98,126,66,35,128,63,36,U,CALIFORNIA NORTH AREA,Y,N,130,4,3,WCMB,0,0,O,1,S,M,2,M,9,2,C,A,1,B,U,U,U,U,U,Y,399,1002876
78,658,75,0,0,0,0,0,0,194,0,12,0,1,0,11,0,181,0,158,0,161,0,0,0,0,115,0,251,0,235,62,87,10,30,95,0,182,0,141,0,304,0,13,181,161,0,0,0,41,2,2,N,A,N,12772,29914,4227,4034,29781,12719,103,764,326,593,216,78,840,285,102,U,NEW YORK CITY AREA,Y,N,200,5,4,WCMB,0,0,O,11,M,S,4,M,3,2,I,B,0,Z,U,U,Y,Y,U,Y,195,1002879
47,232,35,0,24,9,9,0,0,20,-9,4,0,0,0,29,0,106,0,13,0,72,0,0,0,0,6,1,123,0,21,5,4,1,1,45,0,77,0,38,0,67,0,4,106,72,0,0,1,37,1,1,N,C,N,4737,11939,1834,1734,11645,4614,50,333,132,225,106,51,318,135,51,S,NEW ENGLAND AREA,Y,N,130,3,2,WCMB,0,0,O,10,M,B,1,M,5,2,C,B,0,U,U,U,U,U,U,Y,522,1002881
52,298,30,0,3,1,1,0,14,-35,-10,5,0,0,0,14,0,92,0,18,0,74,0,0,0,0,10,0,117,0,29,6,6,0,0,77,0,125,0,9,0,21,0,6,92,74,0,0,1,39,1,1,Y,A,N,5356,11162,1986,1922,10996,5318,55,314,152,310,141,56,401,178,68,R,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,30,2,1,WC,1,1,O,9,S,M,4,M,9,1,C,A,0,S,U,U,U,U,U,Y,1112,1002882
30,318,32,0,0,0,0,0,0,-121,-8,5,0,3,0,19,0,117,0,8,0,90,0,0,0,0,3,0,238,0,27,10,19,1,6,96,0,261,0,3,0,4,0,8,117,90,0,1,0,43,2,2,N,A,N,4444,13423,1562,1497,13279,4401,36,324,107,358,106,32,336,110,32,S,MIDWEST AREA,T,N,400,2,2,WCMB,1,1,O,5,S,M,2,M,9,1,C,A,0,N,Y,Y,U,U,U,Y,11,1002889
36,279,30,0,13,3,3,0,0,61,6,1,0,3,0,33,0,126,0,35,0,89,0,0,0,0,14,0,104,0,64,29,14,12,24,79,0,109,0,45,0,59,0,4,126,89,0,0,0,37,2,2,U,A,N,6102,10979,1357,1317,10887,6046,38,311,173,259,145,34,256,145,33,S,MIDWEST AREA,Y,N,150,4,2,WCMB,0,0,O,15,S,S,2,M,5,1,C,A,0,N,U,U,U,Y,U,Y,424,1002891
52,366,30,0,53,21,21,0,0,86,15,23,0,4,0,120,0,314,0,73,0,171,0,7,11,8,55,2,142,0,35,26,21,11,8,111,0,81,0,109,0,96,0,27,314,171,0,1,1,41,5,3,N,A,N,22326,32559,2445,2372,32424,22234,62,853,585,338,197,47,367,222,51,U,NEW YORK CITY AREA,N,N,130,7,4,WCMB,0,0,O,7,M,S,1,M,3,1,C,B,0,I,U,U,U,U,U,Y,415,1002895
30,69,40,0,0,0,0,0,0,-26,0,0,0,1,0,2,0,15,0,8,0,12,0,0,0,0,3,0,14,0,19,2,1,0,0,14,0,24,0,6,0,8,0,1,15,12,0,0,0,43,1,1,U,CA,Y,3577,11310,2131,2050,10975,3498,59,314,100,78,23,31,231,67,51,U,MIDWEST AREA,Y,N,30,2,1,WC,1,0,O,5,S,B,1,M,4,1,C,A,0,G,U,U,U,U,U,Y,116,1002900
146,2160,60,2,227,91,91,0,0,-386,-79,14,0,1,0,115,0,592,0,220,0,466,0,3,9,9,152,0,1511,0,405,164,192,52,89,296,0,615,0,345,0,1301,0,15,592,466,0,5,0,43,1,1,U,B,N,24697,85860,7554,7368,85255,24459,180,2079,597,2288,598,172,1978,512,139,T,GREAT LAKES AREA,Y,R,130,7,5,WCMB,1,1,O,6,M,S,5,M,6,1,C,C,0,N,U,U,Y,U,U,Y,183,1002903
36,173,45,0,0,0,0,0,0,-2,0,0,0,1,0,37,0,75,0,31,0,37,0,0,0,0,17,0,45,0,51,14,10,9,7,46,0,61,0,22,0,35,0,1,75,37,0,0,0,37,1,1,U,A,N,3709,9769,1240,1206,9688,3673,37,294,111,174,73,36,218,74,35,S,MIDWEST AREA,N,N,130,4,4,WCMB,0,0,O,5,S,S,2,M,4,1,C,A,0,N,U,U,U,U,U,Y,309,1002904
30,21,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,12,0,0,2,0,0,0,5,0,9,0,3,0,4,0,0,8,8,0,0,0,39,1,1,N,A,N,705,1743,1220,1166,1720,696,33,49,20,21,8,30,28,12,35,S,DALLAS AREA,Y,N,150,2,2,WCMB,1,1,O,5,S,S,5,M,6,3,C,A,0,N,U,U,U,Y,Y,Y,442,1002906
31,149,30,0,0,0,0,0,0,31,-1,0,0,4,0,7,0,67,0,14,0,55,0,0,0,0,3,0,49,0,37,7,5,6,19,58,0,73,0,11,0,12,0,4,67,55,0,0,0,39,2,2,N,BA,N,2271,4375,1641,1412,4337,2260,38,117,61,138,79,31,127,77,37,S,CENTRAL/SOUTH TEXAS AREA,Y,N,150,5,4,WCMB,1,1,O,1,S,U,2,M,4,1,C,A,0,N,U,U,U,U,U,Y,197,1002907
18,24,17,0,3,1,1,0,0,-18,-1,1,0,0,0,4,0,18,0,3,0,14,0,0,0,0,2,0,10,0,1,0,0,0,0,12,0,9,0,4,0,3,0,1,18,14,0,0,1,41,1,1,U,A,N,1502,2657,1269,1233,2616,1475,32,69,39,29,20,18,28,20,19,S,CALIFORNIA NORTH AREA,N,N,30,2,2,WC,0,0,O,15,S,U,6,M,9,1,I,A,1,Z,U,U,U,U,U,Y,807,1002912
30,180,30,0,0,0,0,0,0,40,0,3,0,2,0,40,0,98,0,15,0,54,0,0,0,0,6,0,110,0,25,6,6,1,0,48,0,106,0,19,0,29,0,5,98,54,0,1,1,43,1,1,N,A,N,3371,8273,1883,1646,8232,3347,40,201,82,167,69,30,195,85,38,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,30,1,1,WC,1,1,O,5,S,S,4,M,4,1,I,A,1,U,U,U,U,U,U,Y,1280,1002913
40,990,40,0,0,0,0,0,0,170,0,2,0,3,0,13,0,116,0,114,0,100,0,5,6,5,47,0,285,0,490,33,44,43,197,82,0,212,0,131,0,563,0,4,116,100,0,6,0,43,1,1,Y,B,N,10927,29720,1649,1600,29668,10917,39,724,266,933,236,40,825,281,37,C,CENTRAL/SOUTH TEXAS AREA,Y,R,80,2,2,WCMB,0,0,O,1,M,S,3,M,3,1,B,O,0,O,U,U,U,U,U,Y,291,1002915
46,276,34,1,27,11,11,0,0,34,-10,3,0,0,0,30,0,104,0,26,0,73,0,2,7,6,17,1,175,0,35,7,8,1,2,70,0,122,0,22,0,88,0,4,104,73,0,0,0,41,1,1,Y,A,N,2921,6220,1313,1214,5725,2761,43,204,99,264,101,49,251,103,43,C,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,130,2,2,WCMB,0,0,O,6,S,B,1,M,6,1,C,A,0,O,U,U,U,U,U,Y,247,1002916
38,454,40,1,2,1,1,0,2,72,3,21,0,6,0,81,0,309,0,114,0,205,0,0,0,0,90,0,120,0,67,28,22,4,3,102,0,61,0,194,0,126,0,27,309,205,0,5,1,41,1,1,Y,A,N,6201,9301,960,901,9011,6022,56,563,376,430,323,37,726,517,71,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,150,2,2,WCMB,1,1,O,3,S,S,3,M,7,2,I,A,0,S,U,U,U,U,Y,Y,326,1002920
103,815,80,2,118,47,47,0,0,62,23,10,0,0,0,84,0,314,0,291,0,225,0,1,5,4,192,0,189,0,345,7,4,3,2,292,0,352,0,167,0,183,0,10,314,225,0,0,1,39,3,2,Y,A,N,5717,11025,1484,1423,10855,5638,55,418,217,795,419,95,633,335,70,U,NEW YORK CITY AREA,Y,N,200,4,3,WCMB,0,0,O,4,S,U,3,M,5,2,I,A,0,B,U,U,U,U,U,Y,384,1002922
45,48,40,0,0,0,0,0,0,-48,-2,0,0,0,0,1,0,8,5,4,0,8,5,0,0,0,2,0,10,12,3,0,1,1,0,6,1,4,3,6,4,8,9,0,14,13,0,0,1,36,2,1,U,B,N,1257,2313,1410,1363,2288,1238,39,65,35,64,30,46,60,27,44,C,SOUTH FLORIDA AREA,Y,N,80,2,2,WCMB,1,0,O,9,M,B,1,M,5,2,C,D,0,U,U,U,U,U,U,Y,626,1002925
31,114,30,1,0,0,0,0,0,36,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,1,Y,C,N,1591,3317,1315,1261,3240,1550,31,79,38,102,57,31,80,44,31,C,MIDWEST AREA,Y,N,200,2,2,WCMB,0,0,O,7,S,S,6,M,7,2,C,A,0,I,U,U,U,U,U,Y,441,1002930
104,780,10,4,280,84,84,0,6,-128,-33,14,0,2,0,25,0,246,0,83,0,208,0,0,0,0,45,0,380,0,154,46,51,16,24,217,0,441,0,59,0,93,0,16,246,208,0,3,1,41,2,2,Y,AA,N,6447,15847,2188,2156,15843,6445,57,417,170,822,295,115,696,252,87,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,30,1,1,WC,1,0,O,4,S,A,3,M,9,1,C,A,0,F,Y,U,U,U,U,Y,1217,1002936
60,544,30,2,50,18,18,0,0,-312,-24,3,0,0,0,50,0,213,0,134,0,161,0,3,5,3,94,1,164,0,131,14,11,0,0,129,0,175,0,105,0,120,0,3,213,161,0,0,0,36,1,1,Y,C,N,7629,12026,1867,1690,12026,7629,48,344,218,648,334,68,487,274,51,U,CALIFORNIA NORTH AREA,Y,N,150,3,3,WCMB,0,0,O,7,S,S,2,M,7,2,I,A,0,U,U,U,U,U,U,Y,450,1002941
55,661,50,0,11,3,3,0,0,59,7,5,0,5,0,24,0,181,0,72,0,148,0,12,13,6,25,0,234,0,166,39,44,5,17,175,0,303,0,44,0,97,0,10,181,148,0,2,0,42,2,2,N,A,N,7545,17925,1898,1805,17444,7351,60,582,245,641,266,53,681,304,61,T,TENNESSEE AREA,T,N,200,6,4,WCMB,1,1,O,2,S,M,4,M,8,1,C,A,1,F,U,U,Y,U,Y,Y,131,1002945
35,121,30,0,15,5,5,0,0,-46,-5,0,0,0,0,8,0,43,0,16,0,35,0,0,0,0,9,0,34,0,40,8,4,4,5,46,0,72,0,5,0,2,0,0,43,35,0,0,1,38,1,1,N,A,N,1471,2849,1287,1263,2843,1467,34,77,40,136,74,37,119,68,37,T,DALLAS AREA,Y,N,30,3,2,WC,1,1,O,6,S,M,3,M,9,1,C,A,0,N,Y,U,U,U,U,Y,794,1002947
31,133,30,0,0,0,0,0,0,-23,0,3,0,0,0,4,0,50,0,30,0,45,0,0,0,0,18,0,42,0,39,10,9,1,2,36,0,53,0,32,0,29,0,3,50,45,0,0,1,38,1,1,U,A,N,2933,4621,1245,1193,4556,2883,32,123,78,141,77,31,94,57,31,S,GREAT LAKES AREA,Y,N,80,3,3,WCMB,1,1,O,15,M,M,2,M,6,1,I,B,0,N,U,U,U,U,Y,Y,489,1002955
76,959,75,1,0,0,0,0,0,-553,-1,7,0,2,0,19,0,181,0,69,0,155,0,3,5,4,24,0,402,0,331,37,25,7,26,110,0,260,0,111,0,492,0,10,181,155,0,3,0,36,1,1,Y,BA,N,9092,29582,2782,2721,29107,8896,82,882,270,1144,294,77,1056,313,77,S,CENTRAL/SOUTH TEXAS AREA,N,R,30,4,4,WC,0,0,O,15,S,M,3,M,6,2,C,A,0,H,U,U,U,U,U,Y,312,1002957
59,525,50,0,30,9,9,0,0,-6,-8,9,0,2,0,25,0,132,0,66,0,100,0,0,0,0,21,0,175,0,220,26,14,1,5,119,0,284,0,36,0,111,0,10,132,100,0,2,1,40,1,1,Y,B,N,6002,14679,1981,1930,14580,5955,50,374,153,527,207,62,449,184,57,S,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,30,3,2,WC,1,0,O,4,S,M,1,M,6,1,C,A,0,N,U,U,U,U,U,Y,13,1002958
48,290,50,0,0,0,0,0,0,-22,0,7,0,0,0,8,0,84,0,49,0,73,0,0,0,0,32,0,75,0,77,22,20,16,13,69,0,73,0,43,0,79,0,7,84,73,0,1,0,42,2,1,Y,A,N,7283,12472,1933,1883,12318,7160,47,308,179,298,174,48,303,183,48,U,NORTHWEST/ROCKY MOUNTAIN AREA,N,R,10,3,2,WC,0,0,O,12,S,M,2,M,6,1,C,A,1,N,U,U,U,U,U,Y,551,1002963
37,271,30,2,9,2,2,0,0,71,4,0,0,0,0,3,0,45,0,2,0,42,0,0,0,0,1,0,159,0,1,0,0,0,0,32,0,81,0,12,0,79,0,0,45,42,0,0,0,42,1,1,Y,A,N,2201,7821,1633,1588,7791,2193,39,190,54,247,58,36,215,64,36,C,DALLAS AREA,Y,N,30,1,1,WC,1,1,O,5,S,S,4,M,5,2,I,A,1,S,U,U,U,U,U,Y,1274,1002969
31,109,30,0,0,0,0,0,1,12,0,0,0,0,0,5,0,51,0,21,0,45,0,0,0,0,16,0,26,0,15,6,2,5,5,30,0,14,0,37,0,27,0,1,51,45,0,3,1,42,1,1,Y,A,N,3802,6507,1374,1334,6483,3785,32,158,92,105,67,31,165,113,31,S,DALLAS AREA,Y,N,30,1,1,WC,1,1,O,3,S,M,4,M,9,1,I,A,0,N,U,U,U,Y,Y,Y,1274,1002971
201,1989,62,12,404,161,161,0,0,-187,-107,7,0,24,0,55,0,540,0,121,0,456,0,0,0,0,37,0,825,0,456,375,610,77,309,253,0,673,0,322,0,608,0,30,540,456,0,8,0,42,1,1,N,A,N,11542,34798,4143,4050,34413,11405,99,839,278,2051,650,237,1518,490,159,S,DALLAS AREA,N,N,130,3,3,WCMB,0,0,O,2,M,M,1,M,8,1,B,J,0,H,U,U,U,U,U,Y,288,1002982
56,550,50,0,0,0,0,0,4,-56,4,2,0,2,0,17,0,137,0,53,0,117,0,0,0,0,13,0,262,0,164,22,18,9,25,148,0,388,0,21,0,37,0,4,137,117,0,0,1,36,2,2,N,A,N,7047,17719,1826,1748,17451,6933,50,499,198,569,225,54,575,213,55,T,MIDWEST AREA,T,N,100,7,6,WCMB,1,1,O,5,S,M,2,M,6,1,C,A,0,N,U,U,U,U,U,Y,3,1002983
31,129,30,0,2,1,1,0,0,33,2,1,0,0,0,6,0,36,0,21,0,29,0,0,0,0,4,0,48,0,57,2,0,0,0,49,0,103,0,1,0,2,0,1,36,29,0,0,1,36,1,1,N,A,N,1070,2732,1290,1108,2731,1069,32,78,30,118,50,31,113,46,31,S,GREAT LAKES AREA,Y,N,150,2,2,WCMB,1,0,O,2,S,U,2,M,6,3,C,A,0,N,U,U,U,U,U,Y,456,1002984
53,505,50,0,0,0,0,0,0,-18,0,3,0,3,0,21,0,140,0,93,0,115,0,1,9,9,56,0,151,0,133,26,21,18,31,128,0,169,0,78,0,115,0,6,140,115,0,2,1,38,1,1,Y,A,N,11112,21867,2637,2496,21031,10718,73,619,315,511,266,53,732,354,96,U,HOUSTON AREA,Y,N,150,2,2,WCMB,0,0,O,8,S,M,2,M,6,1,C,A,0,N,U,U,U,Y,U,Y,482,1002986
73,569,70,1,0,0,0,0,1,-110,1,2,0,6,0,16,0,173,0,52,0,150,0,0,0,0,17,2,257,0,197,68,66,8,30,171,0,402,0,32,0,52,0,8,174,150,0,1,0,36,1,1,N,A,N,6999,19720,3147,3042,19426,6905,87,555,197,606,206,73,652,221,82,S,MIDWEST AREA,Y,N,150,2,2,WCMB,1,0,O,9,S,M,4,M,6,1,C,A,0,G,U,Y,Y,U,U,Y,125,1002987
68,358,41,0,76,30,30,0,1,-8,-27,1,0,2,0,33,0,162,0,32,0,126,0,0,6,6,18,0,176,0,53,7,4,2,1,102,0,149,0,56,0,79,0,3,162,126,0,1,0,36,1,1,U,A,N,4617,8107,1328,1281,8029,4565,37,229,130,360,168,77,319,158,57,C,MIDWEST AREA,Y,N,30,1,1,WC,1,0,O,2,S,M,2,M,5,3,I,A,0,N,Y,U,U,U,U,Y,1103,1002990
32,600,30,0,0,0,0,0,0,-60,-2,17,0,2,0,45,0,181,0,218,0,127,0,0,0,0,150,1,169,0,193,48,39,15,20,123,0,153,0,162,0,209,0,19,181,127,0,1,1,38,1,1,N,BA,N,9885,21408,1708,1671,21345,9851,45,577,266,620,374,33,569,326,32,U,NEW YORK CITY AREA,N,N,80,2,2,WC,0,0,O,2,M,M,4,M,1,3,C,B,0,H,U,Y,U,U,U,Y,699,1002993
47,281,55,0,0,0,0,0,0,-233,-17,2,0,2,0,21,0,123,0,11,0,99,0,2,3,2,5,0,199,0,29,8,7,2,4,86,0,187,0,23,0,41,0,3,123,99,0,0,1,40,2,1,N,A,N,3181,7081,1816,1773,7074,3174,46,181,81,359,127,53,340,123,53,C,CHICAGO AREA,Y,N,150,2,2,WCMB,1,0,O,14,S,M,5,M,4,1,C,A,0,N,U,U,U,U,U,N,421,1002995
56,541,60,1,18,6,6,0,0,-108,-5,0,0,3,0,18,1,103,1,33,0,82,0,0,0,0,16,0,197,0,132,25,19,12,71,83,0,251,0,32,0,79,0,3,104,82,0,5,0,42,2,2,Y,A,N,5723,16708,2348,2274,16541,5651,56,403,138,577,158,58,614,182,55,S,CENTRAL/SOUTH TEXAS AREA,T,N,100,2,2,WCMB,1,1,O,7,S,M,3,M,4,2,I,A,0,N,U,U,U,Y,U,Y,295,1002997
81,928,60,0,101,30,30,0,0,166,38,17,0,15,0,23,0,173,0,96,0,129,0,6,23,20,33,0,421,0,277,40,34,18,74,118,0,425,0,89,0,273,0,32,173,129,0,3,0,36,2,2,N,A,N,3105,13073,1403,1344,12930,3074,56,539,128,872,205,69,873,203,80,C,GREAT LAKES AREA,Y,N,30,2,1,WC,1,0,O,11,S,A,5,M,9,1,C,A,0,G,U,U,U,U,U,Y,1082,1003002
39,430,30,0,20,4,4,0,4,99,18,6,0,2,0,20,0,184,0,86,0,158,0,9,11,7,52,0,145,0,93,30,17,31,34,142,0,136,0,99,0,103,0,8,184,158,0,0,1,36,3,2,U,A,N,5699,9105,1287,1241,9003,5656,35,257,162,397,275,33,321,225,32,R,MIDWEST AREA,Y,N,30,1,1,WC,1,1,O,9,S,M,4,M,5,1,I,A,0,N,Y,Y,Y,U,U,Y,1102,1003004
63,83,60,0,0,0,0,0,0,17,0,1,0,1,0,9,0,46,0,9,0,35,0,0,0,0,4,0,38,0,11,8,10,2,4,20,0,26,0,24,0,23,0,2,46,35,0,0,0,38,4,2,N,C,N,4178,8030,1915,1865,8016,4169,50,217,113,78,45,63,89,53,63,S,MIDWEST AREA,Y,N,200,2,2,WCMB,0,0,O,15,S,S,6,M,6,3,C,A,0,Z,Y,Y,Y,U,Y,Y,356,1003005
120,1441,85,6,149,40,33,6,0,-331,-39,15,1,1,0,41,0,373,7,188,0,319,6,1,21,20,121,0,778,12,386,180,272,40,132,329,5,923,11,102,1,241,1,17,380,325,0,6,1,38,1,1,Y,A,N,15628,48093,5899,5740,47796,15523,155,1292,420,1551,440,133,1455,403,113,U,CALIFORNIA NORTH AREA,Y,N,200,3,3,WCMB,0,0,O,1,M,M,2,M,9,2,H,D,0,G,U,U,U,U,U,Y,495,1003007
54,294,46,0,18,5,5,0,0,-100,-13,3,0,1,0,18,0,125,0,34,0,104,0,0,0,0,18,0,145,0,59,31,36,14,27,97,0,151,0,40,0,53,0,4,125,104,0,0,1,38,2,2,N,BA,N,4457,9207,1889,1805,9194,4453,49,248,120,328,159,58,240,128,46,T,CENTRAL/SOUTH TEXAS AREA,Y,R,100,3,3,WCMB,1,1,O,1,S,M,2,M,7,2,I,A,0,S,U,U,U,U,U,Y,123,1003014
30,158,30,0,0,0,0,0,0,67,0,0,0,1,0,3,0,32,0,35,0,28,0,0,0,0,29,0,30,0,17,2,1,1,0,43,0,37,0,20,0,9,0,1,32,28,0,0,0,42,1,1,Y,BA,N,5001,9644,1579,1537,9603,4971,38,234,121,135,88,30,167,114,30,U,DALLAS AREA,Y,N,130,5,4,WCMB,0,0,O,15,S,S,1,M,4,1,C,A,1,N,U,U,U,U,U,Y,310,1003015
32,110,30,0,4,1,1,0,0,-32,-2,1,0,1,0,3,0,41,0,9,0,36,0,0,0,0,3,0,68,0,30,1,1,0,0,42,0,95,0,3,0,2,0,2,41,36,0,0,1,36,2,1,Y,A,N,1605,3243,1175,971,3150,1562,30,98,49,120,48,32,87,37,32,S,TENNESSEE AREA,N,N,30,4,3,WC,0,0,O,3,M,A,2,M,7,1,I,B,0,N,U,U,U,U,U,Y,684,1003028
80,132,85,2,0,0,0,0,0,-13,0,1,0,1,0,6,0,36,0,15,0,29,0,0,0,0,9,0,55,0,21,5,1,4,5,25,0,51,0,18,0,26,0,2,36,29,0,0,1,36,2,2,N,B,N,1684,4329,1595,1544,4280,1651,48,134,52,136,56,81,132,54,79,C,SOUTH FLORIDA AREA,Y,N,200,2,2,WCMB,1,0,O,2,S,M,2,M,4,1,I,A,1,G,U,Y,U,U,U,Y,370,1003034
56,1282,45,0,64,22,22,0,0,412,45,12,0,6,0,29,0,169,0,34,0,123,0,0,0,0,15,0,647,0,191,38,96,11,68,56,0,145,0,97,0,693,0,18,169,123,0,0,1,36,1,1,U,A,N,4289,23854,1881,1836,23744,4261,52,678,122,1144,173,41,985,140,39,T,CENTRAL/SOUTH TEXAS AREA,Y,N,80,2,2,WCMB,1,0,O,4,S,S,2,M,6,1,C,B,1,I,U,U,U,U,U,Y,359,1003038
10,475,10,0,0,0,0,0,0,729,0,1,0,0,0,9,0,64,0,20,0,54,0,0,0,0,7,0,403,0,111,5,3,6,15,42,0,135,0,32,0,379,0,1,64,54,0,0,0,36,3,3,N,A,N,1404,3978,1230,1177,3950,1390,36,120,42,232,61,11,191,51,18,S,MIDWEST AREA,Y,R,130,5,5,WCMB,1,1,O,11,S,M,3,M,7,1,C,A,0,U,U,U,U,U,Y,Y,159,1003041
